esperanc,populaca,ginitrab,renda_me,escoa2_p,urbano_p,med1000,norte,centrooe,sul,nordeste,pop15a_f
62.5089988708496,7331,0.435189992189407,118.648025512695,6.48807907104492,45.3280601501465,0.136407032608986,1,0,0,0,8.65472984313965
61.8040008544922,123668,0.563090026378632,293.102264404297,23.8526725769043,82.784049987793,0.153637155890465,1,0,0,0,22.3912239074707
63.6020011901856,25575,0.418839991092682,132.237365722656,8.74521541595459,37.7399787902832,0.0391006842255592,1,0,0,0,7.97920322418213
61.6520004272461,20087,0.486389994621277,154.816543579102,10.4019527435303,38.3929901123047,0.0995668843388557,1,0,0,0,10.7626600265503
63.1360015869141,29728,0.559279978275299,217.338104248047,4.58020162582398,10.6124782562256,0.100914962589741,1,0,0,0,8.22282314300537
55.3320007324219,14538,0.411440014839172,126.531066894531,0.196104481816292,12.9797773361206,0.0687852501869202,1,0,0,0,1.38035714626312
64.8369979858398,18496,0.457060009241104,154.22038269043,11.4000225067139,63.5596885681152,0.108131490647793,1,0,0,0,13.103102684021
61.3899993896484,44424,0.442220002412796,159.279708862305,2.70570850372314,21.8486309051514,0.0225103553384542,1,0,0,0,5.93537712097168
64.8330001831055,46951,0.480049997568131,167.386947631836,7.20803117752075,36.1802711486816,0.149091601371765,1,0,0,0,10.7605085372925
64.4100036621094,22367,0.437810003757477,142.487716674805,5.78401565551758,19.0906238555908,0.0894174426794052,1,0,0,0,6.31949281692505
59.5299987792969,9427,0.487509995698929,173.055236816406,7.58179712295532,46.4941139221191,0.106078289449215,1,0,0,0,14.2204666137695
62.4930000305176,42307,0.482369989156723,177.167617797852,8.60900688171387,47.6209602355957,0.0945470035076141,1,0,0,0,12.9493684768677
63.5750007629395,18792,0.469410002231598,175.663970947266,2.50139737129211,26.3835678100586,0.0532141327857971,1,0,0,0,6.34611320495606
60.132999420166,41154,0.563700020313263,259.202575683594,16.326488494873,51.4239196777344,0.170092821121216,1,0,0,0,17.057861328125
61.8040008544922,30995,0.466250002384186,136.261779785156,10.5003805160522,19.9550476074219,0.0645265355706215,1,0,0,0,6.94369411468506
62.3959999084473,28718,0.605130016803742,688.091064453125,9.42614841461182,40.961067199707,0.0696427300572395,1,0,0,0,6.52258539199829
60.8089981079102,30777,0.613820016384125,125.975769042969,2.12022066116333,14.28431224823,0.0649835914373398,1,0,0,0,6.49712562561035
59.1119995117188,67075,0.527970016002655,279.836547851563,23.0234985351563,59.7152442932129,0.0745434239506722,1,0,0,0,9.99777698516846
60.8810005187988,53335,0.539910018444061,367.813598632813,20.210018157959,51.4540176391602,0.374988287687302,1,0,0,0,21.2424907684326
58.7999992370606,5966,0.468659996986389,140.721771240234,18.3485317230225,49.0110626220703,0.167616486549377,1,0,0,0,14.0365257263184
64.3470001220703,16500,0.459080010652542,157.543411254883,5.53533172607422,35.551513671875,,1,0,0,0,9.05669116973877
63.1730003356934,29452,0.449950009584427,158.48371887207,9.45433902740479,40.2417488098145,0.0339535512030125,1,0,0,0,4.04639434814453
64.052001953125,15407,0.487569987773895,167.559829711914,2.33778858184814,32.8811569213867,,1,0,0,0,2.74816799163818
61.2599983215332,26782,0.416150003671646,135.001174926758,0.949924409389496,16.6306896209717,,1,0,0,0,3.74319744110107
60.507999420166,17132,0.542410016059876,108.432266235352,8.57624626159668,48.7041778564453,0.175110906362534,1,0,0,0,6.43117952346802
66.5690002441406,55968,0.540160000324249,304.096405029297,23.8429470062256,80.3030319213867,0.0893367603421211,1,0,0,0,12.8534688949585
62.9309997558594,26536,0.56674998998642,260.745056152344,15.5078620910645,54.6691284179688,0.03768465295434,1,0,0,0,7.41413307189941
63.2299995422363,40879,0.503419995307922,304.853546142578,24.4488430023193,64.4972763061524,0.0489248745143414,1,0,0,0,11.2209033966064
57.8440017700195,19468,0.495099991559982,117.014976501465,0,20.0328750610352,0.154099032282829,1,0,0,0,5.78473234176636
